SKU,カテゴリ,部門,名前,バリエーション,価格,税,バーコード,種別,種類,原価,外部連携:部門コード,外部連携:部門名,外部連携:グループコード,外部連携:グループ名,外部連携:値割引コード,外部連携:テイクアウト,外部連携:入金コード,外部連携:出金コード,金額入力必須,店員確認必須
4901201142758 ,0701 嗜好品,0701 嗜好品,* ＲＯＡＳＴＭＡＳＴＥＲリッチ,,439,8%,4.9012E+12,,general,,07,※食品・菓子,01,01,,,,,,
4901201144479 ,0701 嗜好品,0701 嗜好品,* ゴールドＳＰスペシャルＢ,,716,8%,4.9012E+12,,general,,07,※食品・菓子,01,01,,,,,,
4901201144486 ,0701 嗜好品,0701 嗜好品,* ゴールドＳＰリッチブレンド,,716,8%,4.9012E+12,,general,,07,※食品・菓子,01,01,,,,,,
4901201501012 ,0701 嗜好品,0701 嗜好品,* カップコーヒー２Ｐ,,118,8%,4.9012E+12,,general,,07,※食品・菓子,01,01,,,,,,
4901201501777 ,0701 嗜好品,0701 嗜好品,* ユーシーシーカップコーヒー１,,490,8%,4.9012E+12,,general,,07,※食品・菓子,01,01,,,,,,
4901201800054 ,0701 嗜好品,0701 嗜好品,* ＵＣＣカップコーヒー１１４,,108,8%,4.9012E+12,,general,,07,※食品・菓子,01,01,,,,,,
4901201800078 ,0701 嗜好品,0701 嗜好品,* カップコーヒー１１７,,108,8%,4.9012E+12,,general,,07,※食品・菓子,01,01,,,,,,
4901305123479 ,0701 嗜好品,0701 嗜好品,* トワイニングセイロンオレンジ,,299,8%,4.90131E+12,,general,,07,※食品・菓子,01,01,,,,,,
4901305123493 ,0701 嗜好品,0701 嗜好品,* トワイニングアールグレイ１０,,304,8%,4.90131E+12,,general,,07,※食品・菓子,01,01,,,,,,
4901305123509 ,0701 嗜好品,0701 嗜好品,* トワイニングレディグレイ１０,,304,8%,4.90131E+12,,general,,07,※食品・菓子,01,01,,,,,,
4901305124537 ,0701 嗜好品,0701 嗜好品,* ＴＷ　ＴＢペパーミント,,321,8%,4.90131E+12,,general,,07,※食品・菓子,01,01,,,,,,
4901305211251 ,0701 嗜好品,0701 嗜好品,* Ｓ３２モンカフェマイルドＢ５,,307,8%,4.90131E+12,,general,,07,※食品・菓子,01,01,,,,,,
4901372405188 ,0701 嗜好品,0701 嗜好品,* スティックシュガー５０Ｐ,,142,8%,4.90137E+12,,general,,07,※食品・菓子,01,01,,,,,,
4901518351157 ,0701 嗜好品,0701 嗜好品,* こんぶ茶缶入　顆粒,,320,8%,4.90152E+12,,general,,07,※食品・菓子,01,01,,,,,,
4901788110034 ,0701 嗜好品,0701 嗜好品,* シティーモカブレンド,,513,8%,4.90179E+12,,general,,07,※食品・菓子,01,01,,,,,,
4901788150177 ,0701 嗜好品,0701 嗜好品,* ウエシマシティロース,,513,8%,4.90179E+12,,general,,07,※食品・菓子,01,01,,,,,,
4902201401357 ,0701 嗜好品,0701 嗜好品,* クレマトップポーション２０Ｐ,,108,8%,4.9022E+12,,general,,07,※食品・菓子,01,01,,,,,,
4902201419482 ,0701 嗜好品,0701 嗜好品,* ＧＢスティック１０Ｐ,,218,8%,4.9022E+12,,general,,07,※食品・菓子,01,01,,,,,,
4902201424042 ,0701 嗜好品,0701 嗜好品,* ゴールドブレンド８０ｇ,,979,8%,4.9022E+12,,general,,07,※食品・菓子,01,01,,,,,,
4902201424059 ,0701 嗜好品,0701 嗜好品,* ゴールドブレンドエコ＆システ,,1019,8%,4.9022E+12,,general,,07,※食品・菓子,01,01,,,,,,
4902201425759 ,0701 嗜好品,0701 嗜好品,* ネスカフェＧＢブラック,,198,8%,4.9022E+12,,general,,07,※食品・菓子,01,01,,,,,,
4902201430401 ,0701 嗜好品,0701 嗜好品,* スターバックスハウスブレンド,,682,8%,4.9022E+12,,general,,07,※食品・菓子,01,01,,,,,,
4902201430463 ,0701 嗜好品,0701 嗜好品,* スターバックスオリガミドリッ,,487,8%,4.9022E+12,,general,,07,※食品・菓子,01,01,,,,,,
4902203519791 ,0701 嗜好品,0701 嗜好品,* イエローラベル１０袋,,151,8%,4.9022E+12,,general,,07,※食品・菓子,01,01,,,,,,
4902203519807 ,0701 嗜好品,0701 嗜好品,* イエローラベル２５袋,,307,8%,4.9022E+12,,general,,07,※食品・菓子,01,01,,,,,,
4902203520346 ,0701 嗜好品,0701 嗜好品,* リプトンアップルティーバッグ,,307,8%,4.9022E+12,,general,,07,※食品・菓子,01,01,,,,,,
4902220014156 ,0701 嗜好品,0701 嗜好品,* ＣＯ瀬戸内レモンのレモネード,,321,8%,4.90222E+12,,general,,07,※食品・菓子,01,01,,,,,,
4902220015740 ,0701 嗜好品,0701 嗜好品,* ＣＯ味わい豊かなインスタント,,398,8%,4.90222E+12,,general,,07,※食品・菓子,01,01,,,,,,
4902220017447 ,0701 嗜好品,0701 嗜好品,* ＣＯ紅茶ＴＢアールグレイ,,419,8%,4.90222E+12,,general,,07,※食品・菓子,01,01,,,,,,
4902220027798 ,0701 嗜好品,0701 嗜好品,* オリジナルブレンドコーヒー,,463,8%,4.90222E+12,,general,,07,※食品・菓子,01,01,,,,,,
4902220086160 ,0701 嗜好品,0701 嗜好品,* モカブレンドレギュラーコーヒ,,429,8%,4.90222E+12,,general,,07,※食品・菓子,01,01,,,,,,
4902220087228 ,0701 嗜好品,0701 嗜好品,* キリマンジャロコーヒー,,463,8%,4.90222E+12,,general,,07,※食品・菓子,01,01,,,,,,
4902220087280 ,0701 嗜好品,0701 嗜好品,* 国産１７素材のブレンド茶,,298,8%,4.90222E+12,,general,,07,※食品・菓子,01,01,,,,,,
4902220087778 ,0701 嗜好品,0701 嗜好品,* リッチブレンドレギュラーコー,,429,8%,4.90222E+12,,general,,07,※食品・菓子,01,01,,,,,,
4902220089130 ,0701 嗜好品,0701 嗜好品,* 穀物ブレンド茶ティーバッグ,,398,8%,4.90222E+12,,general,,07,※食品・菓子,01,01,,,,,,
4902220091355 ,0701 嗜好品,0701 嗜好品,* ＣＯコーヒーフレッシュ,,195,8%,4.90222E+12,,general,,07,※食品・菓子,01,01,,,,,,
4902220096817 ,0701 嗜好品,0701 嗜好品,* コーヒーバッグリッチブレンド,,213,8%,4.90222E+12,,general,,07,※食品・菓子,01,01,,,,,,
4902220096848 ,0701 嗜好品,0701 嗜好品,* コーヒーバッグキリマンブレン,,213,8%,4.90222E+12,,general,,07,※食品・菓子,01,01,,,,,,
4902220096862 ,0701 嗜好品,0701 嗜好品,* コーヒーバッグ　モカブレンド,,213,8%,4.90222E+12,,general,,07,※食品・菓子,01,01,,,,,,
4902220096930 ,0701 嗜好品,0701 嗜好品,* フェアトレードコロンビアブレ,,320,8%,4.90222E+12,,general,,07,※食品・菓子,01,01,,,,,,
4902220173785 ,0701 嗜好品,0701 嗜好品,* オリジナルブレンドレギュラー,,537,8%,4.90222E+12,,general,,07,※食品・菓子,01,01,,,,,,
4902220352081 ,0701 嗜好品,0701 嗜好品,* ＣＯ深むし茶・紫１００ｇ,,648,8%,4.90222E+12,,general,,07,※食品・菓子,01,01,,,,,,
4902220353651 ,0701 嗜好品,0701 嗜好品,* ＣＯ抹茶入玄米茶（宇治抹茶）,,308,8%,4.90222E+12,,general,,07,※食品・菓子,01,01,,,,,,
4902220353842 ,0701 嗜好品,0701 嗜好品,* ＣＯ静岡産ほうじちゃ１２０ｇ,,204,8%,4.90222E+12,,general,,07,※食品・菓子,01,01,,,,,,
4902220353873 ,0701 嗜好品,0701 嗜好品,* ＣＯ静岡産深蒸し茶１００ｇ,,410,8%,4.90222E+12,,general,,07,※食品・菓子,01,01,,,,,,
4902220353934 ,0701 嗜好品,0701 嗜好品,* ＣＯ抹茶入り玄米茶,,228,8%,4.90222E+12,,general,,07,※食品・菓子,01,01,,,,,,
4902220354092 ,0701 嗜好品,0701 嗜好品,* ＣＯフェアートレードセイロン,,258,8%,4.90222E+12,,general,,07,※食品・菓子,01,01,,,,,,
4902220354160 ,0701 嗜好品,0701 嗜好品,* ＣＯクリーミングパウダー,,188,8%,4.90222E+12,,general,,07,※食品・菓子,01,01,,,,,,
4902220354665 ,0701 嗜好品,0701 嗜好品,* ＣＯスキムミルク２１０ｇ,,378,8%,4.90222E+12,,general,,07,※食品・菓子,01,01,,,,,,
4902220354689 ,0701 嗜好品,0701 嗜好品,* ＣＯ紅茶ＴＢダージリン５０Ｐ,,388,8%,4.90222E+12,,general,,07,※食品・菓子,01,01,,,,,,
4902220354986 ,0701 嗜好品,0701 嗜好品,* ＣＯ純ココア１１０ｇ,,306,8%,4.90222E+12,,general,,07,※食品・菓子,01,01,,,,,,
4902220355136 ,0701 嗜好品,0701 嗜好品,* ＣＯミルクココア＋Ｃａ３００,,306,8%,4.90222E+12,,general,,07,※食品・菓子,01,01,,,,,,
4902220355419 ,0701 嗜好品,0701 嗜好品,* ＣＯ有機栽培ダージリンＴＢ２,,306,8%,4.90222E+12,,general,,07,※食品・菓子,01,01,,,,,,
4902720132640 ,0701 嗜好品,0701 嗜好品,* 森永　クリープ　袋,,480,8%,4.90272E+12,,general,,07,※食品・菓子,01,01,,,,,,
4902720132671 ,0701 嗜好品,0701 嗜好品,* クリープステック１５本入,,267,8%,4.90272E+12,,general,,07,※食品・菓子,01,01,,,,,,
4902720132688 ,0701 嗜好品,0701 嗜好品,* クリープ　２６５ｇ,,624,8%,4.90272E+12,,general,,07,※食品・菓子,01,01,,,,,,
4902831500413 ,0701 嗜好品,0701 嗜好品,* 紅茶デイリークラブティーバッ,,297,8%,4.90283E+12,,general,,07,※食品・菓子,01,01,,,,,,
4902888543739 ,0701 嗜好品,0701 嗜好品,* ミルクココア３００ｇ,,475,8%,4.90289E+12,,general,,07,※食品・菓子,01,01,,,,,,
4902930036004 ,0701 嗜好品,0701 嗜好品,* バラ印　グラニュー糖,,178,8%,4.90293E+12,,general,,07,※食品・菓子,01,01,,,,,,
4905312002161 ,0701 嗜好品,0701 嗜好品,* ガムシロップポーショ,,100,8%,4.90531E+12,,general,,07,※食品・菓子,01,01,,,,,,
4908522051608 ,0701 嗜好品,0701 嗜好品,* 京都茶農協　お徳用国,,280,8%,4.90852E+12,,general,,07,※食品・菓子,01,01,,,,,,
4908522051639 ,0701 嗜好品,0701 嗜好品,* 京都茶農協　日本の緑,,420,8%,4.90852E+12,,general,,07,※食品・菓子,01,01,,,,,,
4932707049609 ,0701 嗜好品,0701 嗜好品,* 香り豊かなまろやかブレンド,,298,8%,4.93271E+12,,general,,07,※食品・菓子,01,01,,,,,,
4932707049616 ,0701 嗜好品,0701 嗜好品,* コクと深みの香ばしブレンド,,298,8%,4.93271E+12,,general,,07,※食品・菓子,01,01,,,,,,
4970690000092 ,0701 嗜好品,0701 嗜好品,* 小川有機珈琲粉,,700,8%,4.97069E+12,,general,,07,※食品・菓子,01,01,,,,,,
4970690000108 ,0701 嗜好品,0701 嗜好品,* 小川有機フェアモカ粉,,753,8%,4.97069E+12,,general,,07,※食品・菓子,01,01,,,,,,
4970690090314 ,0701 嗜好品,0701 嗜好品,* プレミアムブレンド粉,,758,8%,4.97069E+12,,general,,07,※食品・菓子,01,01,,,,,,
4970690090345 ,0701 嗜好品,0701 嗜好品,* 小川珈琲ショッフ゜ブレンド粉,,758,8%,4.97069E+12,,general,,07,※食品・菓子,01,01,,,,,,
4970690090802 ,0701 嗜好品,0701 嗜好品,* 小川プレミアム豆,,758,8%,4.97069E+12,,general,,07,※食品・菓子,01,01,,,,,,
4970690967791 ,0701 嗜好品,0701 嗜好品,* ドリップコーヒープレ,,528,8%,4.97069E+12,,general,,07,※食品・菓子,01,01,,,,,,
4970690967807 ,0701 嗜好品,0701 嗜好品,* ドリップコーヒー珈琲,,528,8%,4.97069E+12,,general,,07,※食品・菓子,01,01,,,,,,
4977888174450 ,0701 嗜好品,0701 嗜好品,* 吟煎　おいしい珈琲,,610,8%,4.97789E+12,,general,,07,※食品・菓子,01,01,,,,,,
4977888610217 ,0701 嗜好品,0701 嗜好品,* シュガー３ｇ×４０Ｐ,,103,8%,4.97789E+12,,general,,07,※食品・菓子,01,01,,,,,,
4990264006350 ,0701 嗜好品,0701 嗜好品,* オリジナルブレンド　深煎り,,968,8%,4.99026E+12,,general,,07,※食品・菓子,01,01,,,,,,
2900000107021 ,0702 菓子,0702 菓子,* 0702 菓子,,0,8%,2.9E+12,,general,,07,※食品・菓子,02,02,,,,,X,
0000045166228,0702 菓子,0702 菓子,* ＡＣＵＯ　クリアブルーミント,,174,8%,45166228,,general,,07,※食品・菓子,02,02,,,,,,
0000045205477,0702 菓子,0702 菓子,* クイッククエンチ－Ｃガム,,102,8%,45205477,,general,,07,※食品・菓子,02,02,,,,,,
0000049536225,0702 菓子,0702 菓子,* ＶＣ３０００のど飴,,138,8%,49536225,,general,,07,※食品・菓子,02,02,,,,,,
4560160773153 ,0702 菓子,0702 菓子,* スッパイ大作戦うめ味＆しそ味,,112,8%,4.56016E+12,,general,,07,※食品・菓子,02,02,,,,,,
4901005510029 ,0702 菓子,0702 菓子,* ポッキーチョコレート,,176,8%,4.90101E+12,,general,,07,※食品・菓子,02,02,,,,,,
4901005512436 ,0702 菓子,0702 菓子,* アーモンドクラッシュポッキー,,214,8%,4.90101E+12,,general,,07,※食品・菓子,02,02,,,,,,
4901330578909 ,0702 菓子,0702 菓子,* じゃがりこサラダ,,196,8%,4.90133E+12,,general,,07,※食品・菓子,02,02,,,,,,
4901330917876 ,0702 菓子,0702 菓子,* シンポテト金色バター味,,158,8%,4.90133E+12,,general,,07,※食品・菓子,02,02,,,,,,
4901351022238 ,0702 菓子,0702 菓子,* ピュレリングソーダ,,173,8%,4.90135E+12,,general,,07,※食品・菓子,02,02,,,,,,
4901351047767 ,0702 菓子,0702 菓子,* 金のミルクキャンディ,,144,8%,4.90135E+12,,general,,07,※食品・菓子,02,02,,,,,,
4901351054642 ,0702 菓子,0702 菓子,* まるごとおいしい干し梅,,244,8%,4.90135E+12,,general,,07,※食品・菓子,02,02,,,,,,
4902220390748 ,0702 菓子,0702 菓子,* ＣＯホワイトマシュマロ,,108,8%,4.90222E+12,,general,,07,※食品・菓子,02,02,,,,,,
4902555265131 ,0702 菓子,0702 菓子,* ルック１００年のショートケ―,,205,8%,4.90256E+12,,general,,07,※食品・菓子,02,02,,,,,,
4902555271200 ,0702 菓子,0702 菓子,* カントリーマアムチョコまみれ,,166,8%,4.90256E+12,,general,,07,※食品・菓子,02,02,,,,,,
4902744036351 ,0702 菓子,0702 菓子,* チューキャンソーダ,,43,8%,4.90274E+12,,general,,07,※食品・菓子,02,02,,,,,,
4902777006666 ,0702 菓子,0702 菓子,* ガルボ香りとコクのホワイト,,140,8%,4.90278E+12,,general,,07,※食品・菓子,02,02,,,,,,
4902777008394 ,0702 菓子,0702 菓子,* ガルボチョコパウチ,,230,8%,4.90278E+12,,general,,07,※食品・菓子,02,02,,,,,,
4902777008615 ,0702 菓子,0702 菓子,* たけのこの里,,278,8%,4.90278E+12,,general,,07,※食品・菓子,02,02,,,,,,
4902888218835 ,0702 菓子,0702 菓子,* ムーンライト,,250,8%,4.90289E+12,,general,,07,※食品・菓子,02,02,,,,,,
4903326112173 ,0702 菓子,0702 菓子,* しっとりチョコ,,153,8%,4.90333E+12,,general,,07,※食品・菓子,02,02,,,,,,
4903333227259 ,0702 菓子,0702 菓子,* キシリトール×ＢＴＳ７Ｓｃｅ,,399,8%,4.90333E+12,,general,,07,※食品・菓子,02,02,,,,,,
4946842501908 ,0702 菓子,0702 菓子,* ミンティア　ワイルド＆クール,,102,8%,4.94684E+12,,general,,07,※食品・菓子,02,02,,,,,,
4987072502594 ,0702 菓子,0702 菓子,* 小林製薬　ブレスケア　ミント,,518,8%,4.98707E+12,,general,,07,※食品・菓子,02,02,,,,,,
4901326042605 ,0702 菓子,0702 菓子,* リプトンレモンティーイングミ,,133,8%,4.90133E+12,,general,,07,※食品・菓子,02,02,,,,,,
4902888257209 ,0702 菓子,0702 菓子,* ダースポテロング,,164,8%,4.90289E+12,,general,,07,※食品・菓子,02,02,,,,,,
4901360350100 ,0702 菓子,0702 菓子,* 冬トリュフとろけるアーモンド,,310,8%,4.90136E+12,,general,,07,※食品・菓子,02,02,,,,,,
4901330918514 ,0702 菓子,0702 菓子,* 堅あげポテト梅味,,169,8%,4.90133E+12,,general,,07,※食品・菓子,02,02,,,,,,
4902555265209 ,0702 菓子,0702 菓子,* ルック　天空の茶寮,,133,8%,4.90256E+12,,general,,07,※食品・菓子,02,02,,,,,,
4902757135409 ,0702 菓子,0702 菓子,* シェ・シバタ柚子レアチーズケ,,194,8%,4.90276E+12,,general,,07,※食品・菓子,02,02,,,,,,
4902888258749 ,0702 菓子,0702 菓子,* ハイチュウプレミアム北海道メ,,134,8%,4.90289E+12,,general,,07,※食品・菓子,02,02,,,,,,
4902555265247 ,0702 菓子,0702 菓子,* ルック一粒の贅匠奏食感ミルク,,205,8%,4.90256E+12,,general,,07,※食品・菓子,02,02,,,,,,
0000045205583,0702 菓子,0702 菓子,* Ｆｉｔ’ｓじゅわ＆とろピーチ,,143,8%,45205583,,general,,07,※食品・菓子,02,02,,,,,,
4901351022030 ,0702 菓子,0702 菓子,* マロッシュ　梅ソーダ味,,153,8%,4.90135E+12,,general,,07,※食品・菓子,02,02,,,,,,
4902777164151 ,0702 菓子,0702 菓子,* 大粒アポロジューシーベリーさ,,217,8%,4.90278E+12,,general,,07,※食品・菓子,02,02,,,,,,
4901360351480 ,0702 菓子,0702 菓子,* プチチョコチップ,,85,8%,4.90136E+12,,general,,07,※食品・菓子,02,02,,,,,,
4901360351473 ,0702 菓子,0702 菓子,* プチ紅茶のビスケット,,85,8%,4.90136E+12,,general,,07,※食品・菓子,02,02,,,,,,
0000045217418,0702 菓子,0702 菓子,* キシリトールガム　マスカット,,133,8%,45217418,,general,,07,※食品・菓子,02,02,,,,,,
4902220196586 ,0702 菓子,0702 菓子,* ＣＯえび満月,,108,8%,4.90222E+12,,general,,07,※食品・菓子,02,02,,,,,,
4901360352524 ,0702 菓子,0702 菓子,* アルフォートミニチョコバナナ,,112,8%,4.90136E+12,,general,,07,※食品・菓子,02,02,,,,,,
4901550271000 ,0702 菓子,0702 菓子,* タフグミ　グレーピーパンチ,,240,8%,4.90155E+12,,general,,07,※食品・菓子,02,02,,,,,,
4902220197316 ,0702 菓子,0702 菓子,* ＣＯ柿ピーナッツ,,108,8%,4.90222E+12,,general,,07,※食品・菓子,02,02,,,,,,
4902220197323 ,0702 菓子,0702 菓子,* ＣＯ牛乳かりんとう白,,108,8%,4.90222E+12,,general,,07,※食品・菓子,02,02,,,,,,
4902555117447 ,0702 菓子,0702 菓子,* シャインマスカットミルキー袋,,205,8%,4.90256E+12,,general,,07,※食品・菓子,02,02,,,,,,
4903333250844 ,0702 菓子,0702 菓子,* クランキービッグパウチザクザ,,205,8%,4.90333E+12,,general,,07,※食品・菓子,02,02,,,,,,
4902220204632 ,0702 菓子,0702 菓子,* ＣＯ柿の種ピーナッツ入６袋,,224,8%,4.90222E+12,,general,,07,※食品・菓子,02,02,,,,,,
4901351044636 ,0702 菓子,0702 菓子,* ラムネのビー玉キャンディ,,131,8%,4.90135E+12,,general,,07,※食品・菓子,02,02,,,,,,
4901360353637 ,0702 菓子,0702 菓子,* アルフォートミニチョコレートストロベリー,,182,8%,4.90136E+12,,general,,07,※食品・菓子,02,02,,,,,,
4903333237029 ,0702 菓子,0702 菓子,* チョコパイ　抹茶のオペラ,,338,8%,4.90333E+12,,general,,07,※食品・菓子,02,02,,,,,,
4901360353880 ,0702 菓子,0702 菓子,* しゃりもにグミヨーグルト,,135,8%,4.90136E+12,,general,,07,※食品・菓子,02,02,,,,,,
4901360353989 ,0702 菓子,0702 菓子,* 濃厚トリプルチーズケーキ,,112,8%,4.90136E+12,,general,,07,※食品・菓子,02,02,,,,,,
4901330647490 ,0702 菓子,0702 菓子,* ｍｉｉｎｏえだ豆しお味,,172,8%,4.90133E+12,,general,,07,※食品・菓子,02,02,,,,,,
4901360319794 ,0702 菓子,0702 菓子,* チョコあ～んぱん,,102,8%,4.90136E+12,,general,,07,※食品・菓子,02,02,,,,,,
4901360354009 ,0702 菓子,0702 菓子,* ミニ濃厚チョコブラウニー,,425,8%,4.90136E+12,,general,,07,※食品・菓子,02,02,,,,,,
4901330919122 ,0702 菓子,0702 菓子,* 堅あげポテトほたて醤油味,,169,8%,4.90133E+12,,general,,07,※食品・菓子,02,02,,,,,,
4901330578947 ,0702 菓子,0702 菓子,* じゃがりこチーズＬサイズ,,214,8%,4.90133E+12,,general,,07,※食品・菓子,02,02,,,,,,
4902888260322 ,0702 菓子,0702 菓子,* マカダミアナッツクッキー,,256,8%,4.90289E+12,,general,,07,※食品・菓子,02,02,,,,,,
4901088008505 ,0702 菓子,0702 菓子,* むにむにだよグレープ味,,132,8%,4.90109E+12,,general,,07,※食品・菓子,02,02,,,,,,
